15.Mar.2026 20:04:08 ,1880.18,3.55,1.20
15.Mar.2026 20:04:13 ,1880.18,3.57,1.20
15.Mar.2026 20:04:18 ,1880.18,3.55,1.20
15.Mar.2026 20:04:23 ,1880.18,3.57,1.20
15.Mar.2026 20:04:28 ,1880.18,3.50,1.20
15.Mar.2026 20:04:33 ,1880.18,3.57,1.37
15.Mar.2026 20:04:38 ,1880.18,4.08,1.40
15.Mar.2026 20:04:43 ,1880.18,4.07,1.30
15.Mar.2026 20:04:48 ,1880.18,3.61,1.20
15.Mar.2026 20:04:53 ,1880.18,3.54,1.20
15.Mar.2026 20:04:58 ,1880.18,3.61,1.20
15.Mar.2026 20:05:03 ,1880.18,3.56,1.20
15.Mar.2026 20:05:08 ,1880.18,3.61,1.20
15.Mar.2026 20:05:13 ,1880.18,3.38,1.27
15.Mar.2026 20:05:18 ,1880.18,6.43,1.55
15.Mar.2026 20:05:23 ,1880.18,24.59,1.80
15.Mar.2026 20:05:28 ,1880.18,34.20,2.00
15.Mar.2026 20:05:33 ,1880.18,37.74,2.00
15.Mar.2026 20:05:38 ,1880.18,39.48,2.15
15.Mar.2026 20:05:43 ,1880.17,43.18,2.23
15.Mar.2026 20:05:48 ,1880.05,46.47,2.40
15.Mar.2026 20:05:53 ,1880.00,50.14,2.50
15.Mar.2026 20:05:58 ,1880.00,50.87,2.50
15.Mar.2026 20:06:03 ,1880.00,50.85,2.50
15.Mar.2026 20:06:08 ,1880.00,50.87,2.50
15.Mar.2026 20:06:13 ,1880.00,50.77,2.50
15.Mar.2026 20:06:18 ,1880.00,50.81,2.50
15.Mar.2026 20:06:23 ,1880.00,50.81,2.50
15.Mar.2026 20:06:28 ,1880.00,50.81,2.50
15.Mar.2026 20:06:33 ,1880.00,50.77,2.50
15.Mar.2026 20:06:38 ,1880.00,50.81,2.50
15.Mar.2026 20:06:43 ,1880.00,50.76,2.50
15.Mar.2026 20:06:48 ,1880.00,50.69,2.50
15.Mar.2026 20:06:53 ,1880.00,50.77,2.50
15.Mar.2026 20:06:58 ,1880.00,50.75,2.50
15.Mar.2026 20:07:03 ,1880.00,50.69,2.50
15.Mar.2026 20:07:07 ,1880.00,50.73,2.50
15.Mar.2026 20:07:12 ,1880.00,50.65,2.50
15.Mar.2026 20:07:17 ,1880.00,50.69,2.50
15.Mar.2026 20:07:22 ,1880.00,50.61,2.50
15.Mar.2026 20:07:27 ,1880.00,50.63,2.50
15.Mar.2026 20:07:32 ,1880.00,50.65,2.50
15.Mar.2026 20:07:37 ,1880.00,50.69,2.50
15.Mar.2026 20:07:42 ,1880.00,50.65,2.50
15.Mar.2026 20:07:47 ,1880.00,50.63,2.50
15.Mar.2026 20:07:52 ,1880.00,50.62,2.50
15.Mar.2026 20:07:57 ,1880.00,50.63,2.50
15.Mar.2026 20:08:02 ,1880.00,50.58,2.50
15.Mar.2026 20:08:07 ,1880.00,50.58,2.50
15.Mar.2026 20:08:12 ,1880.00,50.65,2.50
15.Mar.2026 20:08:17 ,1880.00,50.63,2.50
15.Mar.2026 20:08:22 ,1880.00,50.58,2.50
15.Mar.2026 20:08:27 ,1880.00,50.63,2.50
15.Mar.2026 20:08:32 ,1880.00,50.54,2.50
15.Mar.2026 20:08:37 ,1880.00,50.63,2.45
15.Mar.2026 20:08:42 ,1880.18,39.27,1.93
